       438.70092   6.5582955e-09
       438.74567   6.7671736e-09
       438.79043   6.7940745e-09
       438.83519   6.7924921e-09
       438.87995   6.7885361e-09
       438.92472   6.7727120e-09
       438.96949   6.7861625e-09
       439.01427   6.8209755e-09
       439.05905   6.8375908e-09
       439.10384   6.8043602e-09
       439.14863   6.6809322e-09
       439.19342   6.6302951e-09
       439.23822   6.7505583e-09
       439.28303   6.8336347e-09
       439.32784   6.8494588e-09
       439.37265   6.8502500e-09
       439.41747   6.8510413e-09
       439.46229   6.8344260e-09
       439.50712   6.7901185e-09
       439.55195   6.7046684e-09
       439.59679   6.4665158e-09
       439.64163   6.3913513e-09
       439.68647   6.6492841e-09
       439.73132   6.8043602e-09
       439.77618   6.8439204e-09
       439.82104   6.8518325e-09
       439.86590   6.8470852e-09
       439.91077   6.8328435e-09
